mediaID,mainTitle,broadcaster,longSummary,shortSummary,icons,subTitle,thumbnail,shareLink,Topic,season
VARA_101375371,De Wereld Draait Door,VARA,"Met: Morgen start de Week tegen de Eenzaamheid. In de documentaire 'Dien en Eric' wordt de 95-jarige Dien Lacroix, die nog steeds zelfstandig woont, door de hele buurt geholpen. Haar buurman Eric van den Elsen beschouwt ze als familie. * Mart Smeets is te gast om te praten over het WK wielrennen in Richmond, waar onder meer de Nederlandse wielrenner Tom Dumoulin aan meedoet. * Hanneke Groenteman presenteert voor de tiende en laatste keer het programma 'Sterren op het doek', waarin Bekende Nederlanders worden geportretteerd. Na dit seizoen zal ze niet meer op televisie te zien zijn. * Muziek: Tourist LeMC. * Huisdichter: Nico Dijkshoorn. * Tafelheer: Pieter van den Hoogenband.","Met: De Week tegen Eenzaamheid, Hanneke Groenteman, Mart Smeets, muziek van Tourist LeMC, huisdichter Nico Dijkshoorn en tafelheer Pieter van den Hoogenband.",leeftijd-al,23 sep 2015 19:00 - Seizoen 11 Afl. 18 - De Wereld Draait Door,https://images.npo.nl/header/2560x1440/656295.jpg,https://www.npostart.nl/VARA_101375371,54,11
POW_04557597,MAX Geheugentrainer,MAX,"Train uw brein. Naarmate iemand ouder wordt, wil het geheugen nog wel eens iets minder scherp worden. Dit programma geeft u de kans om het geheugen te trainen. Met eenvoudige oefeningen en opdrachten leert u binnen de kortste keren weer meer te onthouden dan u gewend was.",Dit programma geeft u de kans om het geheugen te trainen. Met eenvoudige oefeningen en opdrachten leert u binnen de kortste keren weer meer te onthouden dan u gewend was.,leeftijd-al,27 nov 2020 10:40 - Seizoen 2020 Afl. 111 - MAX Geheugentrainer,https://images.npo.nl/header/2560x1440/1486077.jpg,https://www.npostart.nl/POW_04557597,46,2020
POW_04185570,Bing,NTR,Bing is een driejarig konijntje vol energie. Hij is speels en geniet volop van de wereld om zich heen.,Bing is een driejarig konijntje vol energie. Hij is speels en geniet volop van de wereld om zich heen.,leeftijd-al,30 jan 2020 06:55 - Seizoen 2 Afl. 4 - Inenting,https://images.npo.nl/header/2560x1440/1548998.jpg,https://www.npostart.nl/POW_04185570,59,2
VPWON_1239642,Het Klokhuis,NTR,"We gebruiken de hele dag door water, gemiddeld zo'n 119 liter water per dag! Bij het koken, afwassen, douchen, tandenpoetsen, op de wc, om je handen te wassen. Waar komt al het water dat we wegspoelen terecht? Maurice duikt het riool in. In de quiz blijken Bert en Joke uit Varsseveld alles, maar dan ook alles te weten over de geschiedenis van de riolering",Waar komt al het water dat we wegspoelen terecht?,leeftijd-al,28 mrt 2018 18:40 - Seizoen 63 Afl.  - Rioolwaterzuivering,https://images.npo.nl/header/2560x1440/1027071.jpg,https://www.npostart.nl/VPWON_1239642,59,63
POW_03248388,Cold Feet,BNNVARA,Jenny is terug uit New York voor de uitvaart van Rachel. Jo vindt het een goed idee dat zij en haar zoon bij haar en Pete logeren. Pete is blij zijn zoon weer in huis te hebben. Ramona en Lee zijn van plan te trouwen.,Jenny is terug uit New York voor de uitvaart van Rachel en logeert bij Pete en Jo. Pete is blij zijn zoon weer in huis te hebben. Ramona en Lee zijn van plan te trouwen.,"leeftijd-6,geweld,angst",19 dec 2018 04:00 - Seizoen 5 Afl. 6 - Cold feet,https://images.npo.nl/header/2560x1440/1187656.jpg,https://www.npostart.nl/POW_03248388,54,5
AT_2136682,Sterren NL Top 25,AVROTROS,"Overzicht van de populairste Nederlandstalige hits. Met clips van de nieuwkomers, snelste stijgers, de nummer 1 en de nieuwe Sterren NL Paradeplaat. Ook gaan we terug in de Top 25 met een clip uit het verleden.","Overzicht van de populairste Nederlandstalige hits. Met clips van de nieuwkomers, snelste stijgers, de nummer 1 en de nieuwe Sterren NL Paradeplaat.",leeftijd-al, 9 mei 2020 12:20 - Seizoen 16 Afl. 19 - Sterren NL Top 25,https://images.npo.nl/header/2560x1440/1495475.jpg,https://www.npostart.nl/AT_2136682,54,16
POW_04918362,Goedemorgen Nederland,WNL,"Te gast zijn parlementair journalist Elsevier Weekblad Eric Vrijsen, Tweede Kamerlid VVD Dilan Yesilgoz en hoofdredacteur ANP Freek Staps. Met hen praten we over het eindverslag van informateur Tjeenk Willink, over het kampioenschap van Ajax en over de Dag van de Persvrijheid.","Te gast zijn parlementair journalist Elsevier Weekblad Eric Vrijsen, Tweede Kamerlid VVD Dilan Yesilgoz en hoofdredacteur ANP Freek Staps.",leeftijd-al,Ma  3 mei 09:40 - Seizoen 2021 Afl. 86 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1570711.jpg,https://www.npostart.nl/POW_04918362,32,2021
KN_1717061,Beestenbrigade,KRO-NCRV,"Vrolijk, educatief programma voor kleuters waarin dieren en natuur centraal staan. Boswachter Tim gaat met twee kleuters het land in om de natuur een handje te helpen. Ook laten kleuters zien welk bijzonder huisdier ze hebben.",Programma voor kleuters waarin dieren en natuur centraal staan. Boswachter Tim gaat met twee kleuters het land in om de natuur een handje te helpen. Ook laten kleuters hun bijzondere huisdier zien.,leeftijd-al, 9 nov 2020 07:50 - Seizoen 1 Afl. 27 - Beestenbrigade,https://images.npo.nl/header/2560x1440/1504595.jpg,https://www.npostart.nl/KN_1717061,54,1
AT_2139540,Het raadsel Rembrandt,AVROTROS,"Jeroen Krabbé gaat samen met regisseur Richard den Dulk dieper in op opvallende momenten tijdens de opnames. In Jeroens atelier bespreken zij het bijzondere werk en leven van Chagall en anekdotes die de uitzending niet hebben gehaald, maar toch ook niet gemist kunnen worden.",Jeroen Krabbé gaat samen met regisseur Richard den Dulk dieper in op opvallende momenten tijdens de opnames. In Jeroens atelier bespreken zij het bijzondere werk en leven van Chagall.,leeftijd-al,25 apr 2020 10:45 - Seizoen 5 Afl. 1 - Verder kijken met Krabbé,https://images.npo.nl/header/2560x1440/1379903.jpg,https://www.npostart.nl/AT_2139540,54,5
VPWON_1232768,Buitenhof,None,"'Dit kan niet waar zijn', dat is de titel van de bestseller van Joris Luyendijk. Twee jaar lang sprak hij in de Londense City met talrijke anonieme bankiers. Zijn conclusie is schokkend: zeven jaar na de crisis is er niets veranderd in het bankwezen. Is dat zo? Is het wachten op de volgende crisis? Luyendijk gaat in debat met voormalig bankier en minister van Financiën Onno Ruding. Daarnaast gaat het over de Tweede Kamer die debatteert over de bezetting van het Maagdenhuis. Studenten en veel docenten willen dat de universiteit meer wordt dan een leerfabriek en zich ontwikkelt tot een vrijplaats voor intellectueel denken. Minister Jet Bussemaker van Onderwijs is te gast over het rendementsdenken, de 'voors' en 'tegens' en de ideale universitaire opleiding.",Joris Luyendijk sprak twee jaar met talrijke bankiers en concludeerde dat er na de crisis niets is veranderd in het bankwezen. Daarnaast minister Jet Bussemaker over de bezetting van het Maagdenhuis.,leeftijd-al,"17 mei 2015 12:10 - Seizoen 10 Afl. 20 - Joris Luyendijk, Onno Ruding, Jet Bussemaker",https://images.npo.nl/header/2560x1440/611161.jpg,https://www.npostart.nl/VPWON_1232768,44,10
POW_04673820,Jungle Book,KRO-NCRV,"Wanneer Gulzigaard en Trikki niet met elkaar mogen spelen, lopen ze samen weg.","Wanneer Gulzigaard en Trikki niet met elkaar mogen spelen, lopen ze samen weg.","leeftijd-6,angst,grof_taalgebruik",11 dec 2020 14:50 - Seizoen 3 Afl. 19 - Verboden vriendschap,https://images.npo.nl/header/2560x1440/1510682.jpg,https://www.npostart.nl/POW_04673820,54,3
VPWON_1247605,De Kennis van Nu Nieuws,NTR,"Onder andere: een mechanische tong weet een kameleon na te doen. Nederland doet het goed bij de World Solar Challenge, we leverden de snelste zonnewagen en de beste gezinswagen op zonne-energie. Bijen drinken dan wel geen koffie, maar houden wel van cafeïne, daar spelen sommige bloemen heel slim op in door cafeïne in de nectar te stoppen. Dankzij een nieuwe coating blijven ziekenhuismesjes een stuk schoner, zo ontdekten onderzoekers van Harvard. Dit en meer wetenschapsnieuws.",Wetenschapsjournaal van NPO Wetenschap.,leeftijd-al,29 okt 2015 16:35 - Seizoen 1 Afl. 34 - De Kennis van Nu Nieuws,https://images.npo.nl/header/2560x1440/670016.jpg,https://www.npostart.nl/VPWON_1247605,54,1
AT_2154589,Sterren NL Top 25,AVROTROS,"Overzicht van de populairste Nederlandstalige hits. Met clips van de nieuwkomers, snelste stijgers, de nummer 1 en de nieuwe Sterren NL Paradeplaat. Ook gaan we terug in de Top 25 met een clip uit het verleden.","Overzicht van de populairste Nederlandstalige hits. Met clips van de nieuwkomers, snelste stijgers, de nummer 1 en de nieuwe Sterren NL Paradeplaat.",leeftijd-al,20 mrt 2021 12:20 - Seizoen 2021 Afl. 12 - Sterren NL Top 25,https://images.npo.nl/header/2560x1440/1554564.jpg,https://www.npostart.nl/AT_2154589,54,2021
BV_101398922,Oppassen!!!,BNNVARA,Comedyserie over twee grootvaders die samen hun kleinkinderen opvoeden omdat de ouders (vader Victor en moeder Simone) het te druk hebben met hun carrière in het Europees Parlement en op toneel.,Comedyserie over twee grootvaders die samen hun kleinkinderen opvoeden omdat de ouders (vader Victor en moeder Simone) het te druk hebben met hun carrière in het Europees Parlement en op toneel.,"leeftijd-al,grof_taalgebruik",14 apr 2020 12:00 - Seizoen 1 Afl. 4 - Werk,https://images.npo.nl/header/2560x1440/1374177.jpg,https://www.npostart.nl/BV_101398922,54,1
POW_04944387,Art Dept.,NTR,In 'Alles behalve een bruidsfotograaf' zien we dat het clichébeeld van bruidsfotografie - het aanstaande echtpaar als twee pinguïns op een bruggetje - doorbroken kan worden. Fotograaf Denise Motz laat zien hoe zij te werk gaat.,In 'Alles behalve een bruidsfotograaf' zien we dat het clichébeeld van bruidsfotografie - het aanstaande echtpaar als twee pinguïns op een bruggetje - doorbroken kan worden.,leeftijd-al, 6 jan 2020 04:30 - Seizoen 1 Afl. 38 - Alles behalve een bruidsfotograaf,https://images.npo.nl/header/2560x1440/1526818.jpg,https://www.npostart.nl/POW_04944387,54,1
POW_00286445,Holland Doc,IKON,"In 2007 gaat de Deense filmmaker Anders Østergaard naar Birma om het werk van de Democratic Voice of Birma (DVB) te filmen. Deze organisatie is in 1992 opgericht door Birmese journalisten in ballingschap om een alternatief te bieden voor de berichtgeving in Birma, die volledig in handen is van de totalitaire machthebbers. Vanuit Noorwegen, waar DVB een NGO-status heeft, verzorgt de organisatie radio- en tv-uitzendingen die door miljoenen mensen in Birma worden beluisterd en bekeken. Voor de Birmese bevolking zijn de uitzendingen van de Democratic Voice of Birma vrijwel de enige bron van onafhankelijk nieuws. In Birma maakt DVB gebruik van een netwerk van undercoverjournalisten, dat het nieuws met draagbare verborgen microfoons en camera's registreert. Het verboden materiaal wordt vervolgens naar Thailand gesmokkeld, gemonteerd en naar Noorwegen gezonden, vanwaar het via de satelliet de luisteraars en kijkers in Birma bereikt. Tijdens het maken van zijn documentaire over DVB, belandt Østergaard in Thailand middenin de berichtgeving over de opstand van Birmese monniken tegen het militaire regime. De beelden van de Democratic Voice of Birma gaan ineens de hele wereld over. Ze worden overgenomen door CNN, ZDF, NOS en andere gerenommeerde nieuwszenders. Deze documentaire is vrijwel geheel opgebouwd uit materiaal dat tijdens deze opstand in het geheim is gefilmd door de undercoverjournalisten van DVB, vaak met gevaar voor eigen leven. De Nederlandse organisatie Free Voice, die zich inzet voor persvrijheid en onafhankelijke media in ontwikkelingslanden, steunt de Democratic Voice of Birma sinds 2004 met financiën en expertise. Dankzij de steun van Free Voice kon DVB in 2008 een eigen jeugdjournaal opzetten, dat inmiddels erg populair is onder de Birmese jeugd.",In 2007 gaat de Deense filmmaker Anders Østergaard naar Birma om het werk van de Democratic Voice of Birma te filmen. Deze organisatie is in 1992 opgericht door Birmese journalisten in ballingschap.,"leeftijd-12,geweld,angst","29 jul 2010 23:10 - Seizoen 5 Afl. 27 - Birma VJ, berichten uit een gesloten land",https://images.npo.nl/header/2560x1440/6745.jpg,https://www.npostart.nl/POW_00286445,54,5
POW_04186106,Bob de Bouwer,KRO-NCRV,"Animatieserie over Bob de Bouwer, een bouwvakker die alles kan maken, samen met zijn vrienden Wendy, Liftie en Scoop.","Animatieserie over Bob de Bouwer, een bouwvakker die alles kan maken, samen met zijn vrienden Wendy, Liftie en Scoop.",leeftijd-al, 1 jul 2019 07:55 - Seizoen 21 Afl. 22 - Tunnel trammelant,https://images.npo.nl/header/2560x1440/1238501.jpg,https://www.npostart.nl/POW_04186106,54,21
AT_300003522,De Faker,AVROTROS,Op het oog lijkt het een doodgewoon gezin maar er klopt iets niet. Eén van de gezinsleden is vervangen door een acteur. Maar wie dat is?,Op het oog lijkt het een doodgewoon gezin maar er klopt iets niet. Eén van de gezinsleden is vervangen door een acteur. Maar wie dat is?,leeftijd-al,Wo 12 jan 18:25 - Seizoen 4 Afl. 3 - De Faker,https://images.npo.nl/header/2560x1440/1658264.jpg,https://www.npostart.nl/AT_300003522,59,4
AT_2131932,Close Up,AVROTROS,"Kunstenaar Sean Scully wordt gevolgd in het jaar dat hij de wereld rondvliegt om vijftien belangrijke exposities van zijn werk te openen. Gaandeweg vertelt hij het verhaal van zijn bijzondere ervaringen in een kunstwereld die hem niet altijd gunstig gezind was. Scully is een selfmade man die straatarm opgroeide in Dublin en Londen, een periode waarin hij vaak geen thuis had. Uiteindelijk bereikte hij groot internationaal succes met zijn abstracte, gestreepte schilderijen.",Kunstenaar Sean Scully wordt gevolgd in het jaar dat hij de wereld rondvliegt om vijftien belangrijke exposities van zijn werk te openen.,"leeftijd-al,grof_taalgebruik",21 mrt 2020 23:10 - Seizoen 172 Afl. 18 - Niet te stoppen - Kunstenaar Sean Scully,https://images.npo.nl/header/2560x1440/1361047.jpg,https://www.npostart.nl/AT_2131932,44,172
KN_1728094,BinnensteBuiten,KRO-NCRV,Interieurliefhebber Annelie woont samen met haar vriend en zoontje in een nieuwbouwhuis in Zwolle. Hun interieur is een kleurrijk en eclectisch geheel met de nodige jaren 80-invloeden. * Chef-kok Ramon maakt kip in kokos met witte rijst en daarbij zoetzure komkommer. * Na jaren van stilzwijgen is huize Nardinclant weer voor het eerst geopend voor publiek. De nieuwe eigenaren hebben met hulp van deskundigen huis én tuin in oude luister hersteld. * Op vijfenveertig meter hoogte muziek maken op kerkklokken. Beiaardier Rosemarie speelt in de torens van de Sint Catherinakerk in Eindhoven. Het eeuwenoude ambacht is nog lang niet uitgestorven.,"Een kleurrijk interieur in Zwolle, Ramon maakt kip met kokos, een vrouwelijke beiaardier en de historische tuin van landgoed Nardinclant.",leeftijd-al,Ma 21 feb 19:10 - Seizoen 2022 Afl. 36 - BinnensteBuiten,https://images.npo.nl/header/2560x1440/1673305.jpg,https://www.npostart.nl/KN_1728094,59,2022
POW_03743807,Pingu,NTR,De kleine pinguïn Pingu is verhuisd naar de stad en moet erg wennen aan zijn nieuwe leefomgeving.,De kleine pinguïn Pingu is verhuisd naar de stad en moet erg wennen aan zijn nieuwe leefomgeving.,leeftijd-al, 3 okt 2018 07:20 - Seizoen 1 Afl. 24 - Aan elkaar geplakt,https://images.npo.nl/header/2560x1440/1096354.jpg,https://www.npostart.nl/POW_03743807,46,1
POW_05076432,Goedemorgen Nederland,WNL,"Te gast zijn BoerBurgerBeweging-fractievoorzitter Caroline van der Plas, sportjournalist Barbara Barend en politiek commentator van De Telegraaf Wouter de Winther. Met hen hebben we het over de start van het politieke jaar, want vandaag komt de Tweede Kamer voor het eerst samen in het nieuwe Kamergebouw, over de aankomende wedstrijd van het Nederlands Elftal in aanloop naar de WK in Qatar en over het debat in de Tweede Kamer over de formatie.","Te gast zijn BoerBurgerBeweging-fractievoorzitter Caroline van der Plas, sportjournalist Barbara Barend en politiek commentator van De Telegraaf Wouter de Winther.",leeftijd-al,Di  7 sep 09:40 - Seizoen 2021 Afl. 2 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1608900.jpg,https://www.npostart.nl/POW_05076432,32,2021
AT_2042145,TV Show,AVROTROS,"Op reis en in de studio portretteert Ivo Niehe inspirerende persoonlijkheden uit binnen- en buitenland met een internationale reputatie. Ook het nieuwe seizoen wordt een zoektocht naar bijzondere hoofdpersonen die door hun onorthodoxe kijk op het leven, hun grenzeloze ambitie of kleurrijke karakter onze horizon verbreden.",Op reis en in de studio portretteert Ivo Niehe inspirerende persoonlijkheden uit binnen- en buitenland met een internationale reputatie.,leeftijd-al,15 nov 2015 21:30 - Seizoen 2 Afl. 18 - TV Show,https://images.npo.nl/header/2560x1440/676918.jpg,https://www.npostart.nl/AT_2042145,44,2
VPWON_1312268,Topdoks,EO,Elbert gaat de strijd aan met de malariamug. Rachel scheurt de stad door als chauffeur van een ambulant verpleegkundige en gaat ook bij de podotherapeut langs. In het Topdokslab testen Elbert en Rachel de slokdarm: hoe komt het dat het eten Elberts mond niet uitkomt als hij de handstand doet?,Elbert gaat de strijd aan met de malariamug. Rachel scheurt de stad door als chauffeur van een ambulant verpleegkundige en gaat ook bij de podotherapeut langs. In het Topdokslab testen ze de slokdarm.,leeftijd-al, 1 feb 2020 09:55 - Seizoen 2018 Afl. 4 - Topdoks,https://images.npo.nl/header/2560x1440/1354638.jpg,https://www.npostart.nl/VPWON_1312268,54,2018
KN_1703917,Spoorloos,KRO-NCRV,"Jelmer groeit op zonder biologische vader. Zijn moeder is tijdens een vakantie in Llorett de Mar zwanger geraakt van een Spaanse jongeman. Hoewel ze hem wel per brief en telefonisch informeert over de zwangerschap, is er nooit meer contact. Jelmer heeft vanaf zijn vijfde een fijne stiefvader maar is nu, twintig jaar later, toch benieuwd naar zijn biologische vader en eventuele broers of zussen. Derk gaat voor hem op zoek aan de Spaanse Costa.",Jelmer groeit op zonder biologische vader. Zijn moeder werd tijdens een vakantie in Llorett de Mar zwanger van een Spaanse jongeman. Jelmer is benieuwd naar zijn vader en eventuele broers of zussen.,leeftijd-al,28 jan 2019 21:15 - Seizoen 2019 Afl. 4 - Derk Bolt zoekt Spaanse Costa af naar Jelmers vader,https://images.npo.nl/header/2560x1440/1205995.jpg,https://www.npostart.nl/KN_1703917,54,2019
POW_04931981,De Hofkar,PowNed,SGP-leider Kees van der Staaij wordt in zijn woonplaats opgehaald door de Hofkar. Tijdens een kopje koffie bekent Van der Staaij graag in de keuken te staan. Ook praat hij met Rutger over zijn kinderen en wordt er een moppie gezongen.,"SGP-leider Kees van der Staaij wordt in zijn woonplaats opgehaald door de Hofkar. Tijdens de rit bekent Van der Staaij graag in de keuken te staan, vertelt hij over zijn kinderen en wordt er gezongen.",leeftijd-al, 3 mrt 2021 22:10 - Seizoen 2 Afl. 1 - SGP-leider Kees van der Staaij,https://images.npo.nl/header/2560x1440/1548939.jpg,https://www.npostart.nl/POW_04931981,59,2
KN_1726435,Keuringsdienst van waarde,KRO-NCRV,"Surimi, witte staafjes uit het visschap die aan krab doen denken. Bij velen daarom ook bekend als krabsticks. Niet gemaakt van krabben uit de zee, maar van iets anders. Alleen waar maak je namaakkrab van? De Keuringsdienst gaat op zoek naar de vis die de krab nabootsen kan. En hoe kan het dat in een krabsalade vaak twintig maal zoveel surimi zit als krab?","Surimi, witte staafjes uit het visschap die aan krab doen denken. Bij velen daarom ook bekend als krabsticks. Niet gemaakt van krabben uit de zee, maar van iets anders.",leeftijd-al,Do 29 jul 20:20 - Seizoen 23 Afl. 7 - Surimi,https://images.npo.nl/header/2560x1440/1597845.jpg,https://www.npostart.nl/KN_1726435,54,23
POW_04627762,Bevrijdingsjournaal,NOS,"In Berlijn hebben de Duitsers nogmaals de capitulatie getekend, nu met de Sovjets erbij én in een prominente rol: voor de Duitsers tekent veldmaarschalk Keitel en voor de Sovjets de bedwinger van Berlijn, maarschalk Zjoekov. De oorlog in Europa is definitief voorbij. Nederland is zwaar beschadigd. Minstens honderdduizend Joodse landgenoten zijn vermoord. Een half miljoen dwangarbeiders komen in plukjes terug uit Duitsland. Tienduizenden onderduikers en evacués keren terug naar huis, of wat daarvan over is. Onder de lichtpuntjes: in Zeeland is men begonnen met het dichten van de dijken.","De gebeurtenissen van 75 jaar geleden, op televisie gebracht met de technieken en kennis van nu.","leeftijd-6,geweld", 9 mei 2020 20:20 - Seizoen 5 Afl. 13 - NOS Bevrijdingsjournaal april / mei 1945,https://images.npo.nl/header/2560x1440/1468965.jpg,https://www.npostart.nl/POW_04627762,44,5
AT_2130550,Nu te Zien!,AVROTROS,"Hoe worden verhalen verteld? In Telling Untold Stories in het Van Abbemuseum in Eindhoven tonen vijf in Nederland nog relatief onbekende kunstenaars een bekend verhaal op een nieuwe manier, of een onbekend verhaal voor het eerst. Directeur van Museum Voorlinden Suzanne Swarts bezoekt de tentoonstelling.",Hoe worden verhalen verteld? In Telling Untold Stories in het Van Abbemuseum in Eindhoven tonen vijf in Nederland nog relatief onbekende kunstenaars een bekend verhaal op een nieuwe manier.,leeftijd-al, 7 feb 2020 22:10 - Seizoen 4 Afl. 5 - Telling Untold Stories,https://images.npo.nl/header/2560x1440/1334651.jpg,https://www.npostart.nl/AT_2130550,54,4
POW_04086982,MAX Geheugentrainer,MAX,"Train uw brein. Naarmate iemand ouder wordt, wil het geheugen nog wel eens iets minder scherp worden. Dit programma geeft u de kans om het geheugen te trainen. Met eenvoudige oefeningen en opdrachten leert u binnen de kortste keren weer meer te onthouden dan u gewend was.",Dit programma geeft u de kans om het geheugen te trainen. Met eenvoudige oefeningen en opdrachten leert u binnen de kortste keren weer meer te onthouden dan u gewend was.,leeftijd-al, 2 dec 2019 09:40 - Seizoen 2019 Afl. 240 - MAX Geheugentrainer,https://images.npo.nl/header/2560x1440/1080082.jpg,https://www.npostart.nl/POW_04086982,46,2019
POW_04786848,Studio 2020,NTR,Muziekprogramma 2 Meter Sessies opent de studiodeuren voor Nederlandse acts om in 50 uitzendingen het geluid van 2020 te laten horen en zien. Gastheer: Jan Douwe Kroeske.,Muziekprogramma 2 Meter Sessies opent de studiodeuren voor Nederlandse acts om in 50 uitzendingen het geluid van 2020 te laten horen en zien. Gastheer: Jan Douwe Kroeske.,leeftijd-al,31 aug 2020 01:00 - Seizoen 2 Afl. 26 - Tim Wes,https://images.npo.nl/header/2560x1440/1473581.jpg,https://www.npostart.nl/POW_04786848,54,2
BV_101405910,Try Before You Die,BNNVARA,Jurre en Qucee nemen het tegen elkaar op in een epische offroad race. In hun brandwerende pak gaan ze tegen elkaar racen in opgevoerde sloopauto's op het stoffigste circuit van Nederland. De groepschallenge van deze week heeft alles te maken met wie er het hardst kan blazen. Wie laat er als eerste een megagrote confettiballon knallen?,Jurre en Qucee nemen het tegen elkaar op in een epische offroad race. De groepschallenge heeft alles te maken met wie er het hardst kan blazen. Wie laat er als eerste een confettiballon knallen?,"leeftijd-9,angst",Za 11 sep 18:15 - Seizoen 1 Afl. 2 - Beton slaan en Off Road Racen,https://images.npo.nl/header/2560x1440/1608537.jpg,https://www.npostart.nl/BV_101405910,54,1
KN_1726726,Kruispunt,KRO-NCRV,"Na een huwelijk van vijftig, zestig jaar je levenspartner verliezen. Hoe ga je dan alleen verder? Corry Burgers (93) was 66 jaar getrouwd met Harry, toen hij twee jaar geleden stierf. De aanblik van zijn lege stoel is nog steeds moeilijk, maar tot haar verrassing krijgt ze toch weer zin in het leven. Louise, grote liefde van Gerd Kelling (89), stierf in 2018. Hij mist haar elke dag. De emeritus-dominee maakt nog steeds 'hun' wandelingetje, maar hij vindt er niets meer aan. Rouwdeskundige Manu Keirse: 'Voor de omgeving is het evident dat iemand op hoge leeftijd overlijdt, maar niet voor degene die achterblijft. Hun leven verandert totaal.'",Hoe ga je verder als je na een leven lang samen er weer alleen voor staat? Corry Burgers (93) en Gerd Kelling (89) vertellen over het verlies van hun grote liefde. Met rouwdeskundige Manu Keirse.,leeftijd-al,Ma  1 nov 23:05 - Seizoen 2021 Afl. 29 - Weer alleen na een leven lang samen,https://images.npo.nl/header/2560x1440/1630354.jpg,https://www.npostart.nl/KN_1726726,44,2021
POW_04586232,Cleaning Up,BNNVARA,"Graham komt erachter dat Sam niet is wie ze beweert te zijn. Sam dreigt uit huis te worden gezet en ook haar schuldeiser zit nog steeds achter haar aan. Juist als alles verloren lijkt, weet ze opnieuw het tij te keren met een nieuwe slimme list. Maar daarmee zijn de problemen nog lang niet de wereld uit, vooral niet als ze gedwongen wordt een nieuwe bondgenoot te maken die een dubieuze rol speelt.","Graham komt erachter dat Sam niet is wie ze beweert te zijn. Juist als alles verloren lijkt, weet ze opnieuw het tij te keren met een slimme list. Maar daarmee zijn haar problemen niet opgelost.","leeftijd-6,angst,grof_taalgebruik",Wo  1 sep 10:45 - Seizoen 1 Afl. 6 - Cleaning Up,https://images.npo.nl/header/2560x1440/1354076.jpg,https://www.npostart.nl/POW_04586232,44,1
BV_101393445,Groeten uit Holland,BNNVARA,Mooie kleding is belangrijk voor deze Marokkaanse vrouwen. Ze gaan naar de markt in Spakenburg en ontmoeten daar twee Nederlandse vrouwen in traditionele Spakenburgse klederdracht.,Mooie kleding is belangrijk voor deze Marokkaanse vrouwen. Ze gaan naar de markt in Spakenburg en ontmoeten daar twee Nederlandse vrouwen in traditionele Spakenburgse klederdracht.,leeftijd-al,15 mei 2019 19:50 - Seizoen 1 Afl. 2 - Kleding,https://images.npo.nl/header/2560x1440/1220968.jpg,https://www.npostart.nl/BV_101393445,44,1
POW_04576375,Liselotte,EO,"Animatieserie over de koe Liselotte. Ze leeft op een boerderij, samen met de boer, boerin en andere boerderijdieren. Ze is dikke maatjes met de postbode en helpt hem graag bij het bezorgen van de post.","Animatieserie over de koe Liselotte. Ze leeft op een boerderij, samen met de boer, boerin en andere boerderijdieren. Ze is dikke maatjes met de postbode en helpt graag bij het bezorgen van de post.",leeftijd-al,28 sep 2020 07:15 - Seizoen 1 Afl. 22 - Liselotte en de kippenband,https://images.npo.nl/header/2560x1440/1486959.jpg,https://www.npostart.nl/POW_04576375,54,1
POW_05073411,Tijd voor MAX,MAX,"In de voorstelling Vergeten maakt acteur Arjan Ederveen met het Nederlands Kamerkoor een muzikale reis door het hoofd van iemand met dementie. * Koning Willem Alexander en Koningin Máxima brengen een streekbezoek aan Salland. Te gast: koningshuisdeskundige Josine Droogendijk. * Tentstress is een veelgebruikt woord in Heel Holland Bakt Nog een keer. Robèrt geeft de kandidaten maar een uur voor de technische opdracht. Hij laat de opdracht zien. * Met dokter Ted van Essen over de versoepelingen in de coronamaatregelen. * Evenementen zullen binnenkort weer toegestaan zijn. Te gast: Mariska Berrevoets, directeur van festival Grasnapolsky.","Te gast: Arjan Ederveen, Josine Droogendijk, Robèrt van Beckhoven en Ted van Essen.",leeftijd-al,Di 14 sep 17:05 - Seizoen 2021 Afl. 126 - Een nieuwe corona persconferentie,https://images.npo.nl/header/2560x1440/1613356.jpg,https://www.npostart.nl/POW_05073411,54,2021
POW_05198594,De Klimaatkar,PowNed,"Rutger Castricum geeft Marjan Minnisma een lift in De Klimaatkar. Groener dan Marjan Minnesma van Urgenda gaat het niet worden in De Klimaatkar. Marjan is klimaatactiviste en won een rechtszaak tegen de Nederlandse Staat, omdat deze te weinig actie onderneemt tegen klimaatverandering.","Marjan Minnesma van Urgenda is klimaatactiviste en won een rechtszaak tegen de Nederlandse Staat, omdat deze te weinig actie onderneemt tegen klimaatverandering.",leeftijd-al,Do  4 nov 22:10 - Seizoen 1 Afl. 4 - Marjan Minnisma,https://images.npo.nl/header/2560x1440/1632771.jpg,https://www.npostart.nl/POW_05198594,54,1
POW_04558568,Nederland in Beweging,MAX,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,Wilt u investeren in uw gezondheid? Meedoen betekent dat u al een kwartier beweegt van het aanbevolen dagelijkse half uur.,leeftijd-al,30 apr 2020 09:20 - Seizoen 2020 Afl. 87 - Nederland in Beweging,https://images.npo.nl/header/2560x1440/1244363.jpg,https://www.npostart.nl/POW_04558568,46,2020
